15_1	15_2	15_3	15_4	31_1	31_2	31_3	31_4	58_1	58_2	58_3	58_4	65_1	65_2	65_3	65_4	Amp_1	Amp_2	Amp_3	Amp_4	DF_1	DF_2	DF_3	DF_4	DH_1	DH_2	DH_3	DH_4	DI_1	DI_2	DI_3	DI_4	DK_1	DK_2	DK_3	DK_4	DL_1	DL_2	DL_3	DL_4	C: Student's T-test Significant JHamp_DI	C: Student's T-test significant	N: -Log Student's T-test p-value JHamp_DI	N: Student's T-test q-value JHamp_DI	N: Student's T-test Difference JHamp_DI	N: Student's T-test Test statistic JHamp_DI	T: Protein.Group	T: Protein.Ids	T: Protein.Names	T: Genes	T: First.Protein.Description	T: Gene name	T: PDB	T: UniProt names
NaN	12.4109	12.0782	11.7621	11.8618	11.696	11.5429	11.8321	11.9734	11.3007	11.6012	11.5689	12.6135	12.2483	12.3247	12.5512	7.97733	8.59759	NaN	NaN	9.97423	10.754	10.7567	9.7523	10.3587	10.6584	10.5255	11.0964	10.7627	11.4319	9.89489	11.097	11.6548	11.424	10.2482	10.9496	10.7884	10.7625	10.9261	10.9461	+	JHamp_DI	2.04097	0.00142884	-2.50914	-4.73065	P69346	P69346	YEFM_ECOLI	yefM	Antitoxin YefM	yefM	2A6Q	YEFM_ECOLI
NaN	NaN	NaN	11.7354	NaN	NaN	NaN	NaN	NaN	11.1111	10.6689	10.9198	10.7135	11.5848	10.5374	11.4799	NaN	NaN	NaN	NaN	NaN	NaN	11.5433	NaN	10.8819	NaN	10.3936	NaN	10.9094	NaN	NaN	10.7129	10.9333	10.7092	NaN	10.4822	NaN	11.2969	NaN	11.0883			0	1	NaN	0	P69348	P69348	YOEB_ECOLI	yoeB	Toxin YoeB	yoeB	2A6Q;2A6R;2A6S;4V8X;6NY6	YOEB_ECOLI
10,6474	12.8429	12.7054	12.7376	12.5439	12.5287	12.4611	12.9525	12.1641	12.3132	12.7079	12.6258	12.241	12.5668	12.3561	12.9012	13.3445	13.3579	13.0305	12.7848	12.9622	13.127	12.9243	12.7852	12.9415	12.9611	12.5707	12.8094	12.7554	12.4145	12.4438	12.5843	12.3701	12.6752	12.7459	12.2132	12.5028	12.9188	13.0647	13.0625	+	JHamp_DI	1.97946	0.00179167	0.579947	3.66759	P69380	P69380	FIEF_ECOLI	fieF	Cation-efflux pump FieF	fieF	2QFI;3H90	FIEF_ECOLI
14,594	15.6353	15.5606	15.5643	15.244	15.1075	15.1599	15.4416	15.3582	15.1168	15.5794	15.6362	15.2595	14.8472	14.6794	15.6492	16.4768	16.2815	16.5063	16.7306	15.3258	15.6976	15.6189	15.2826	15.4951	15.6707	15.0932	15.4494	15.5616	15.5248	15.4194	15.5022	15.4051	15.5323	15.5182	15.2963	15.1443	15.4449	15.5698	15.5476	+	JHamp_DI	4.31032	0	0.996794	10.2993	P69411	P69411	RCSF_ECOLI	rcsF	Outer membrane lipoprotein RcsF	rcsF	2L8Y;2Y1B;6T1W;7V8L	RCSF_ECOLI
15,2877	13.616	13.6288	13.6691	11.7952	11.4535	11.763	11.4655	12.3266	11.9203	12.1631	12.3851	12.4775	11.6646	12.1647	12.0118	12.0466	11.9142	12.1895	12.0826	10.7571	11.8224	11.2552	NaN	10.3894	11.3694	10.4029	11.3733	11.1137	12.0224	10.6379	11.054	11.1532	11.6628	10.5251	11.2877	11.8712	10.8168	11.7657	11.451	+	JHamp_DI	1.54318	0.00478242	0.851219	2.86458	P69425	P69425	TATB_ECOLI	tatB	Sec-independent protein translocase protein TatB	tatB		TATB_ECOLI
15,614	15.5833	15.7923	15.3832	14.2057	14.1957	14.8192	14.1554	14.8256	14.3506	14.1798	14.5682	15.0929	14.6053	14.7293	14.7496	14.6689	14.3298	13.7352	14.2232	13.7884	13.8635	14.3706	14.3191	13.2543	13.8749	13.096	13.0756	13.4609	13.7374	13.6016	13.9209	15.8778	14.292	13.0847	14.0948	15.3739	14.624	14.9543	14.5674	+	JHamp_DI	1.38026	0.00698083	0.559076	2.58192	P69428	P69428	TATA_ECOLI	tatA	Sec-independent protein translocase protein TatA	tatA	2LZR;2LZS;2MN6;2MN7	TATA_ECOLI
10,3041	10.4728	9.96813	10.8065	10.213	10.0822	10.1694	10.4236	10.3272	10.3032	10.3156	9.95396	NaN	9.79514	9.83164	8.1824	10.4481	10.3589	10.303	10.1193	10.3014	10.5829	10.4861	10.1446	10.6613	10.7836	10.6357	10.3658	9.97215	9.08921	9.83763	9.40664	9.92752	9.02144	9.36191	9.68592	NaN	NaN	9.09692	9.4534	+	JHamp_DI	1.84815	0.0023612	0.730917	3.4176	P69434	P69434	PGAA_ECOLI	pgaA	Poly-beta-1,6-N-acetyl-D-glucosamine export protein	pgaA	4Y25;7T8N	PGAA_ECOLI
16,4877	17.856	17.7697	17.8	17.8688	17.975	17.957	17.8993	18.0612	18.0865	18.1096	18.1115	17.8354	17.8508	17.778	17.9973	15.4589	15.0242	15.1248	14.7332	18.0038	17.9802	17.9086	18.0304	17.6144	17.8087	17.544	17.8664	18.202	18.0821	18.141	18.1814	17.9964	18.1579	18.1092	18.0847	17.7943	17.9484	17.8599	17.9078	+	JHamp_DI	6.01602	0	-3.06634	-20.1731	P69441	P69441	KAD_ECOLI	adk	Adenylate kinase	adk	1AKE;1ANK;1E4V;1E4Y;2ECK;3HPQ;3HPR;4AKE;4X8H;4X8L;4X8M;4X8O;5EJE;6F7U;6HAM;6HAP;6RZE;6S36;7APU;8BQF;8CRG	KAD_ECOLI
12,0458	13.7864	14.0284	13.9104	13.7389	13.7866	13.7692	13.9906	13.7153	13.7005	13.9724	13.707	13.7033	13.8263	13.8015	14.0603	13.3228	13.2929	12.9363	13.0628	13.277	13.6697	13.0468	13.4934	13.3692	13.3862	13.4801	13.2703	13.6294	13.4391	13.2246	13.3833	13.1435	13.189	13.4446	13.1959	13.2387	13.4652	13.5495	13.5448	+	JHamp_DI	1.10895	0.0147798	-0.265387	-2.12437	P69451	P69451	LCFA_ECOLI	fadD	Long-chain-fatty-acid--CoA ligase	fadD		LCFA_ECOLI
NaN	12.286	12.2759	12.1588	12.4582	NaN	12.6121	NaN	11.9819	12.2591	12.6313	12.3931	NaN	12.3885	13.3231	NaN	NaN	NaN	NaN	NaN	NaN	12.5153	12.1791	13.0708	NaN	12.1223	12.6517	NaN	12.7998	12.7947	12.6286	12.4605	12.82	12.9151	12.7341	12.5789	NaN	11.8335	12.5421	12.4548			0	1	NaN	0	P69488	P69488	CUTA_ECOLI	cutA	Divalent-cation tolerance protein CutA	cutA	1NAQ;3AA8;3AA9;3AH6;3X3U;4Y65;4Y6I	CUTA_ECOLI
12,8255	14.2561	14.1537	14.2349	14.3716	13.9473	13.9669	14.1927	14.1861	14.1178	13.9236	14.1579	14.0194	13.9661	13.9613	14.0011	15.6647	15.8412	14.3101	14.1417	14.3229	13.8757	13.0652	14.4457	14.0536	14.0175	14.1982	14.1764	14.334	13.481	14.4399	14.4534	13.9326	14.0423	14.4203	14.5264	14.0583	14.0124	13.9658	14.1118	+	JHamp_DI	0.805999	0.0338093	0.81232	1.62021	P69490	P69490	CCME_ECOLI	ccmE	Cytochrome c-type biogenesis protein CcmE	ccmE	1SR3	CCME_ECOLI
15,5746	16.2841	16.3437	16.3271	16.2235	16.3515	16.2265	16.1714	16.3136	16.1877	16.2643	16.3615	16.5417	16.5928	16.5126	16.4502	13.3034	13.0811	14.286	13.6279	15.6164	15.7258	15.9456	15.6096	15.988	15.9976	15.9022	16.1299	15.8747	15.8131	15.944	15.8754	15.5266	15.9268	15.7114	15.8863	16.0388	16.0379	16.001	16.0716	+	JHamp_DI	3.90298	0	-2.3022	-8.72902	P69503	P69503	APT_ECOLI	apt	Adenine phosphoribosyltransferase	apt	2DY0;7XI2	APT_ECOLI
11,8512	11.5968	11.4646	11.6188	16.3762	16.5159	16.4216	16.4046	14.5839	14.4643	13.9941	14.4501	15.2738	15.2889	15.2251	15.5198	9.72318	NaN	10.3811	8.69624	11.7177	12.1561	11.8806	11.9925	11.9832	12.3558	10.8634	12.2306	11.9095	11.6421	11.9904	12.2353	12.2354	12.385	12.106	12.1051	12.1796	12.0844	12.2679	12.5274	+	JHamp_DI	2.5277	0.000470465	-2.34413	-5.3897	P69506	P69506	YTFE_ECOLI	ytfE	Iron-sulfur cluster repair protein YtfE	ytfE	5FNN;5FNP;5FNY;7BE8;7BHA;7BHB;7BHC;7OYI	YTFE_ECOLI
8,99466	12.9802	12.7332	13.0635	13.8272	13.5151	13.4983	13.6229	13.1738	13.5018	13.6666	13.2244	12.2203	12.8358	12.4794	12.7423	12.9523	12.682	13.2621	13.1785	14.437	14.1179	14.0803	14.1957	12.7217	12.7879	12.6445	12.3468	13.8444	13.9545	13.7884	13.6819	14.3883	14.32	14.4363	14.4036	13.1459	13.823	13.5139	13.7158	+	JHamp_DI	2.8724	0.000259977	-0.798589	-5.63147	P69739	P69739	MBHS_ECOLI	hyaA	Hydrogenase-1 small chain	hyaA	3UQY;3USC;3USE;4GD3;4UE3;5A4F;5A4I;5A4M;5ADU;5JRD;5LMM;5LRY;6FPI;6FPO;6FPW;6G7R;6G94;6GAL;6RP2	MBHS_ECOLI
14,977	14.6113	14.1429	14.8664	15.339	14.9242	15.1523	15.3505	14.6911	14.7128	14.8519	14.4936	14.6921	14.271	13.6792	14.5254	16.0339	15.9468	16.1903	16.0329	15.8808	15.7929	15.768	15.9294	15.5682	15.5648	15.5442	15.5721	15.8569	15.8453	15.5552	15.8336	15.1805	15.5602	15.307	15.2581	15.2266	15.4099	15.4399	15.7187	+	JHamp_DI	1.69676	0.00326601	0.27819	3.13865	P69741	P69741	MBHT_ECOLI	hybO	Hydrogenase-2 small chain	hybO	6EHQ;6EHS;6EN9;6G7M;6GAM;6GAN;6SYO;6SYX;6SZD;6SZK;7NEM	MBHT_ECOLI
17,8601	17.595	17.5231	17.3422	16.8372	16.7023	16.5447	16.7478	16.2671	15.7239	15.9874	16.4191	16.1835	15.8718	15.896	16.2251	17.4132	17.114	15.458	16.0144	15.3367	16.1537	13.4458	16.2528	16.8149	16.5517	16.6933	16.7413	16.7545	13.8727	16.9073	17.1568	15.2841	16.4553	16.3035	16.4144	15.5013	15.9032	15.9823	16.2451			0.137819	0.352659	0.327066	0.364363	P69776	P69776	LPP_ECOLI	lpp	Major outer membrane lipoprotein Lpp	lpp	1EQ7;1JCC;1JCD;1KFM;1KFN;1T8Z;2GUS;2GUV;7ARH;7ARJ;7ARL;7ARM	LPP_ECOLI
19,1295	18.7377	18.6986	18.7132	18.7013	18.9556	18.8585	18.7064	18.9507	18.9536	18.8283	18.8515	18.8928	18.9324	18.9341	18.5632	16.6093	16.5321	16.614	16.3089	18.6319	18.6123	18.4772	18.6468	18.652	18.6793	18.6382	18.7771	18.735	18.4892	18.9395	18.6619	18.8473	18.8218	18.7292	18.8026	18.7783	18.559	18.5182	18.5721	+	JHamp_DI	5.81246	0	-2.19033	-18.6368	P69783	P69783	PTGA_ECOLI	crr	PTS system glucose-specific EIIA component	crr	1F3G;1F3Z;1GGR;1GLA;1GLB;1GLC;1GLD;1GLE;1O2F;2F3G;2MP0;4JBW	PTGA_ECOLI
16,606	17.2104	17.1875	17.2273	17.1882	17.0713	17.0665	17.1269	17.0524	16.8999	16.9732	16.9387	17.145	17.0072	16.9137	17.0806	17.8477	17.9523	17.7594	17.7362	16.1878	16.4085	15.8554	16.331	16.5697	16.6097	16.6489	16.4684	16.5483	16.5225	16.6345	16.5885	16.3016	16.3572	16.236	16.386	16.3309	16.4046	16.3756	16.3948	+	JHamp_DI	6.33121	0	1.25044	22.7984	P69786	P69786	PTGCB_ECOLI	ptsG	PTS system glucose-specific EIICB component	ptsG	1IBA;1O2F;3BP3;3BP8	PTGCB_ECOLI
NaN	10.0834	10.2487	NaN	NaN	9.97985	10.8194	8.83758	10.3925	9.65682	9.48862	10.4383	8.9755	9.18213	10.3062	9.79764	NaN	8.48417	8.97248	NaN	NaN	9.7802	8.7994	9.20941	NaN	9.95911	9.83095	NaN	9.25238	10.0186	8.70634	NaN	10.631	10.2696	9.46007	10.133	9.85224	9.81066	9.7862	9.20213			0.472409	0.0888476	-0.597452	-1.14026	P69791	P69791	PTQA_ECOLI	chbA	PTS system N,N'-diacetylchitobiose-specific EIIA component	chbA	1WCR;2LRK;2LRL;2WWV;2WY2	PTQA_ECOLI
14,7013	13.4012	13.4662	13.1995	12.4477	12.5502	12.7166	12.5628	12.555	12.4729	12.8798	13.1346	12.5744	12.2238	12.5086	12.6965	9.84823	9.30694	10.5908	10.9807	12.2461	12.916	12.6564	12.2909	12.825	12.8913	12.416	12.5343	12.4465	11.9148	12.0146	12.3738	11.3216	12.4486	12.5549	12.7	12.6213	12.5145	12.8938	12.8665	+	JHamp_DI	2.63463	0.000358369	-2.00571	-5.0562	P69795	P69795	PTQB_ECOLI	chbB	PTS system N,N'-diacetylchitobiose-specific EIIB component	chbB	1E2B;1H9C;1IIB;2WWV;2WY2	PTQB_ECOLI
14,2738	15.7499	15.6812	15.831	15.4293	15.517	15.6003	15.5652	15.7716	15.6669	15.7198	15.7991	15.5132	15.6696	15.6929	15.5823	16.7121	16.6537	16.642	16.8035	15.9695	15.9341	15.683	15.9465	16.1367	16.206	16.3224	16.1053	16.0868	16.0619	16.1181	15.9003	16.0975	16.0353	15.9896	16.1433	16.199	16.1615	16.156	16.3094	+	JHamp_DI	4.4384	0	0.661028	10.8431	P69797	P69797	PTNAB_ECOLI	manX	PTS system mannose-specific EIIAB component	manX	1PDO;1VRC;1VSQ;2JZH;2JZN;2JZO	PTNAB_ECOLI
13,4283	12.1406	13.4028	13.0422	14.548	12.9345	12.7951	13.7477	13.6884	14.05	13.9438	13.8295	13.6098	13.9721	13.9472	13.999	14.893	14.3293	13.4748	13.3937	13.5576	13.5405	13.5373	13.9933	14.4987	14.0625	15.1715	14.0434	13.7084	12.2164	14.0396	14.2806	10.8402	12.0328	13.534	14.5199	14.3739	14.5609	14.6765	14.7611			0.336157	0.143599	0.461438	0.787142	P69801	P69801	PTNC_ECOLI	manY	PTS system mannose-specific EIIC component	manY	6K1H;7DYR	PTNC_ECOLI
13,8881	15.4135	15.2644	15.5353	15.1423	15.0022	15.0742	15.9109	13.8851	14.4797	15.1261	15.0275	14.6354	14.5883	14.7743	15.7023	16.5495	15.9966	15.9052	15.8354	15.7377	15.8008	15.9607	16.1747	15.9956	15.7185	15.4712	15.6436	15.7104	15.0081	14.7019	15.6308	13.5025	14.1891	15.1066	14.4378	15.3812	15.7396	15.9521	16.558	+	JHamp_DI	1.48181	0.00549043	0.808892	2.75722	P69805	P69805	PTND_ECOLI	manZ	PTS system mannose-specific EIID component	manZ	6K1H;7DYR	PTND_ECOLI
NaN	7.80064	7.90479	8.01227	NaN	NaN	NaN	NaN	7.11717	7.28344	8.28107	7.78016	NaN	NaN	NaN	8.10624	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.21626	9.33872	8.44153	8.82559	NaN	NaN	8.68252	7.98916	NaN	NaN	9.28619	9.58023	7.53176	NaN	8.1104	7.04272			0	1	NaN	0	P69808	P69808	PTFB1_ECOLI	fryB	PTS system fructose-like EIIB component 1	fryB	2KYR	PTFB1_ECOLI
15,9002	16.6042	16.6284	16.1327	16.0193	16.1108	16.0782	16.2931	15.8118	15.6224	15.7944	15.7023	16.1137	16.0011	16.0031	16.1861	16.1011	16.1344	16.0739	16.1061	15.2896	15.2968	15.1713	15.2127	15.6806	15.6384	15.63	15.7938	15.191	15.1442	15.0996	15.0468	14.997	15.2938	15.1461	14.922	15.2025	15.0774	15.3674	15.3592	+	JHamp_DI	7.00708	0	0.983462	29.6097	P69811	P69811	PTFAH_ECOLI	fruB	Multiphosphoryl transfer protein	fruB		PTFAH_ECOLI
12,7713	NaN	11.7482	11.8924	11.9013	11.0027	11.1838	11.6717	11.6955	11.6446	11.9575	11.5913	11.2904	11.5124	11.6512	11.3217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.4285	11.6393	12.1491	12.2266	11.5109	NaN	11.5067	11.0039	11.1631	11.0751	11.2425	11.6021	11.2115	10.5774	10.4941	11.2333			0	1	NaN	0	P69816	P69816	PTFB2_ECOLI	frwB	PTS system fructose-like EIIB component 2	frwB		PTFB2_ECOLI
13,1775	12.3469	12.2678	12.3152	12.0078	12.1316	12.5374	11.9656	12.3791	12.6065	12.3578	12.6092	12.6892	12.5085	12.4734	12.668	11.7098	NaN	10.6995	NaN	11.6929	12.2819	11.9133	12.1042	12.1425	12.2385	12.1566	12.5742	12.4275	11.2951	12.194	12.3078	12.1419	12.582	12.902	12.8428	12.9322	12.7828	12.7504	12.5816	+	JHamp_DI	0.793467	0.03485	-0.851457	-1.71818	P69820	P69820	ULAC_ECOLI	ulaC	Ascorbate-specific PTS system EIIA component	ulaC		ULAC_ECOLI
11,9955	11.9974	11.923	11.7994	11.9676	11.9542	11.9641	11.8169	11.9395	12.0651	12.0246	11.9959	11.8111	12.4911	12.2663	11.1367	10.2378	10.8002	10.9717	NaN	11.6307	11.6321	11.7854	11.8871	11.8137	11.8159	11.9824	11.8261	11.9733	12.2793	12.302	12.0648	12.8545	12.148	12.4633	12.2911	13.017	12.5199	12.2178	10.975	+	JHamp_DI	3.07152	0.00024821	-1.48496	-7.11914	P69822	P69822	ULAB_ECOLI	ulaB	Ascorbate-specific PTS system EIIB component	ulaB		ULAB_ECOLI
17,0626	16.2169	16.1058	15.8012	15.8826	15.9282	15.9813	15.8711	16.4663	16.6227	16.5141	16.6596	16.2049	16.0327	16.0256	15.9124	15.1982	14.6356	15.7298	15.3905	17.4905	17.4366	17.7447	17.4959	17.6278	16.9079	17.3481	17.4853	17.8042	17.8499	18.1132	17.8109	17.9402	17.8098	17.6958	17.9099	17.9205	17.7082	17.591	17.5839	+	JHamp_DI	4.48337	0	-2.656	-11.0402	P69828	P69828	PTKA_ECOLI	gatA	PTS system galactitol-specific EIIA component	gatA		PTKA_ECOLI
15,7016	16.2944	16.4401	16.3654	16.2904	16.2251	16.2544	16.3454	16.1996	16.1444	16.4307	16.3717	16.1538	16.3441	16.2355	16.3255	14.1789	14.1261	13.9905	13.9809	16.2712	16.5908	16.3025	16.3378	16.3194	16.3786	15.9239	16.4685	16.3217	16.0971	16.1733	16.1553	15.9655	16.4667	16.412	16.196	16.3407	16.4135	16.4617	16.4504	+	JHamp_DI	7.11031	0	-2.11776	-30.8133	P69829	P69829	PTSN_ECOLI	ptsN	Nitrogen regulatory protein	ptsN	1A6J	PTSN_ECOLI
13,3954	16.2997	15.9544	16.1905	15.9035	15.7777	15.8343	16.1781	16.1275	16.1125	16.3196	16.334	15.884	15.8993	15.7856	16.1308	18.1769	18.0927	17.9487	18.3272	17.7815	17.6905	17.3696	17.936	17.3559	16.9834	17.3582	17.3903	17.7535	17.5889	17.7131	17.9585	17.163	17.5762	17.5581	17.4382	17.3923	17.3965	17.3805	17.5753	+	JHamp_DI	1.87721	0.00216867	0.382876	3.47223	P69831	P69831	PTKC_ECOLI	gatC	PTS system galactitol-specific EIIC component	gatC		PTKC_ECOLI
12,3801	14.0683	13.8849	14.1763	13.6951	13.5815	13.8073	13.8225	13.7356	13.7973	13.9379	13.8664	13.6617	13.5261	13.5025	13.7083	12.1806	11.0822	10.9939	10.4641	13.9628	14.4063	13.8202	14.2429	14.1196	14.3958	14.054	14.3039	13.9346	13.9845	13.8655	13.8303	13.9295	13.9047	14.1537	14.1319	14.1184	14.1347	14.0697	14.1315	+	JHamp_DI	3.54449	3.0303E-05	-2.72353	-7.52435	P69853	P69853	DMSD_ECOLI	dmsD	Tat proofreading chaperone DmsD	dmsD	3CW0;3EFP;3U41	DMSD_ECOLI
12,0783	10.1673	9.43623	NaN	10.3012	10.2779	10.3966	10.0377	10.9897	11.2581	11.253	11.3247	10.7559	10.7454	10.7373	10.8494	11.9078	12.1066	11.5851	11.6004	8.96634	9.44016	NaN	9.89825	9.5147	10.0883	9.93777	10.1576	10.4755	10.9313	10.6232	10.4947	10.2792	9.92116	10.042	10.1317	10.0922	10.2222	NaN	10.0384	+	JHamp_DI	3.40858	6.40854E-05	1.1688	7.10584	P69856	P69856	NANC_ECOLI	nanC	N-acetylneuraminic acid outer membrane channel protein NanC	nanC	2WJQ;2WJR	NANC_ECOLI
14,9371	15.666	15.7226	15.682	15.5293	15.5531	15.5652	15.6155	15.8137	15.5839	15.6498	15.7489	15.498	15.6049	15.5229	15.6428	16.6033	16.7247	16.2412	16.0967	15.2462	15.2064	14.5881	15.2464	15.0473	15.0845	15.3596	15.1186	15.1345	15.1874	15.0244	15.0651	15.3101	15.3126	15.1656	15.1454	15.1258	15.1577	15.1041	15.3033	+	JHamp_DI	3.8726	0	1.31362	8.62088	P69874	P69874	POTA_ECOLI	potA	Spermidine/putrescine import ATP-binding protein PotA	potA		POTA_ECOLI
17,5634	16.7851	16.6721	16.2087	17.1447	17.214	17.2896	17.236	16.5378	16.3326	17.7196	16.7851	16.356	16.6908	16.7179	16.6815	14.3525	13.8459	13.843	14.0707	17.0467	17.1316	16.7862	17.1768	16.3121	16.1435	16.2481	15.3556	16.4784	16.311	16.6066	16.1224	16.924	17.0125	17.5995	17.4067	16.3442	16.7155	16.6063	16.6735	+	JHamp_DI	5.20764	0	-2.35159	-14.7104	P69908	P69910;P69908	DCEA_ECOLI	gadA	Glutamate decarboxylase alpha	gadA	1XEY	DCEA_ECOLI
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.8156	11.6614	10.9809	NaN	NaN	12.5089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.4391	NaN	13.3115	12.1944	12.1896	11.5639	11.8631	10.6947	10.296	NaN			0	1	NaN	0	P69910	P69910	DCEB_ECOLI	gadB	Glutamate decarboxylase beta	gadB	1PMM;1PMO;2DGK;2DGL;2DGM;3FZ6;3FZ7;3FZ8	DCEB_ECOLI
11,7854	17.5941	17.6219	17.7515	17.4476	17.5613	17.5865	17.295	17.2894	17.3641	17.3105	17.3062	16.9154	17.1952	17.3717	16.8838	15.9101	16.2399	16.2839	15.8943	17.7374	17.7034	17.3993	17.538	17.5909	17.9763	17.636	17.5875	17.1075	17.3866	17.3374	17.0366	17.5171	17.4001	17.3724	17.5003	17.3533	17.3743	17.2342	16.8497	+	JHamp_DI	3.81413	0	-1.13496	-8.41602	P69913	P69913	CSRA_ECOLI	csrA	Carbon storage regulator	csrA	1Y00;5Z38	CSRA_ECOLI
13,8101	13.4846	13.4468	13.5953	13.6758	13.7707	13.7379	13.5957	13.6404	13.6565	13.7598	13.8509	13.3612	13.1482	13.2886	13.345	12.6869	12.7425	13.2245	13.1874	13.874	13.9924	14.0337	14.0111	13.9803	14.0013	14.1903	14.0874	14.4302	14.3978	14.3516	14.3737	13.9378	14.1624	14.174	14.2444	13.7228	13.6991	13.8156	13.7632	+	JHamp_DI	4.22577	0	-1.42801	-9.95407	P69922	P69922	FUCI_ECOLI	fucI	L-fucose isomerase	fucI	1FUI	FUCI_ECOLI
14,9288	16.2071	16.1504	16.2893	16.2669	16.2514	16.2989	16.2291	16.1746	16.1273	16.0783	16.1313	16.2964	16.2567	16.0646	16.1617	14.1936	13.9092	14.2251	14.1962	16.0668	16.1418	15.8891	16.1385	16.0904	16.1353	15.8995	16.0935	16.1042	16.0199	16.1262	15.9951	15.7238	16.0078	15.9975	15.8746	15.8163	15.8931	15.9316	15.9656	+	JHamp_DI	6.45174	0	-1.93035	-23.8884	P69924	P69924	RIR2_ECOLI	nrdB	Ribonucleoside-diphosphate reductase 1 subunit beta	nrdB	1AV8;1BIQ;1JPR;1JQC;1MRR;1MXR;1PFR;1PIM;1PIU;1PIY;1PIZ;1PJ0;1PJ1;1PM2;1R1R;1R65;1RIB;1RNR;1RSR;1RSV;1XIK;1YFD;2ALX;2AV8;2R1R;2X0X;2XAK;2XAP;2XAV;2XAW;2XAX;2XAY;2XAZ;2XO4;2XO5;2XOF;3R1R;3UUS;4ERM;4ERP;4R1R;5CI2;5CI3;5CNS;5CNT;5CNU;5CNV;5R1R;6R1R;6W4X;7AI8;7AI9;7BET;7R1R	RIR2_ECOLI
12,2607	13.5027	13.5714	13.5647	13.1436	13.2171	13.0898	13.2675	13.4874	13.3451	13.4572	13.4759	13.3048	13.3685	13.375	13.285	11.4454	11.3661	11.8672	11.8475	12.6479	12.7052	12.927	12.6398	12.6419	12.6019	12.2002	12.9141	12.8941	12.8881	12.9283	12.7984	13.0174	12.857	12.6228	12.7942	12.8309	12.6244	12.5111	12.7069	+	JHamp_DI	4.05114	0	-1.24568	-9.27361	P69931	P69931	HDA_ECOLI	hda	DnaA regulatory inactivator Hda	hda	5X06	HDA_ECOLI
NaN	11.6388	11.6865	11.6702	11.7153	11.8279	11.8376	12.0653	NaN	12.5112	12.2516	12.4966	13.0135	12.4332	12.682	12.4395	11.3259	11.1076	NaN	11.4118	12.0108	11.6747	11.8515	11.7591	11.3033	11.9943	11.7877	11.8066	NaN	12.049	12.1621	12.2724	12.1542	12.0054	12.1217	12.1527	12.5222	11.2577	12.0109	11.6685	+	JHamp_DI	2.85922	0.000259533	-0.879393	-7.90883	P71237	P71237	WCAC_ECOLI	wcaC	Putative colanic acid biosynthesis glycosyl transferase WcaC	wcaC		WCAC_ECOLI
NaN	11.0792	10.114	10.4966	10.3209	10.4839	10.2904	10.4227	10.267	10.6739	10.449	10.569	11.1143	NaN	10.6553	10.5907	9.73131	10.1285	10.5109	10.3449	10.2816	10.6952	NaN	NaN	NaN	10.1004	NaN	10.1785	10.6049	NaN	10.0891	10.67	10.8914	10.3562	10.4789	10.7745	10.4464	10.5524	10.3036	10.5447			0.490468	0.0839124	-0.275778	-1.09548	P71242	P71242	WCAK_ECOLI	wcaK	Colanic acid biosynthesis protein WcaK	wcaK		WCAK_ECOLI
10,1059	NaN	NaN	NaN	NaN	10.0921	9.17058	9.86489	NaN	9.61077	10.196	10.1162	10.5862	10.4217	10.8055	10.5246	8.87218	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			0	0.999515	NaN	0	P71297	P71297	YAGN_ECOLI	yagN	Uncharacterized protein YagN	yagN		YAGN_ECOLI
12,2768	12.3339	12.3399	12.3764	12.701	12.9188	12.7595	12.9488	11.891	11.7938	11.8991	11.9026	12.5293	12.2029	12.4901	12.2857	11.38	11.4024	11.7418	11.7531	11.8548	11.721	11.9502	11.7895	11.9131	11.9702	11.5605	11.8256	11.9658	11.9118	11.968	11.864	11.5516	11.6615	11.6425	11.6675	11.8467	11.8006	11.6488	11.712	+	JHamp_DI	1.82839	0.00256406	-0.358075	-3.38065	P71298	P71298	INTF_ECOLI	intF	Prophage integrase IntF	intF		INTF_ECOLI
10,8292	11.0767	11.2623	11.2427	11.0648	10.895	10.8961	10.4716	10.6036	11.2533	11.101	10.929	11.1615	11.6104	11.1955	11.4999	11.45	11.1503	11.9303	11.4823	11.1332	10.8946	11.6048	11.1315	11.1861	11.4121	10.6793	11.1688	11.4659	11.2033	10.9063	11.1802	11.4912	11.221	11.0371	11.582	11.3506	11.4063	11.3159	11.4324	+	JHamp_DI	0.789738	0.035243	0.314284	1.59295	P75672	P75672	YAFS_ECOLI	yafS	Uncharacterized protein YafS	yafS		YAFS_ECOLI
